continent,country,city,name,latitude,longitude,website,extra
AF,South Africa,Goedemoed,Bon Courage Wine Estate,-33.84563,19.96055,http://www.boncourage.co.za/,
AF,South Africa,Goedemoed,Robertson Winery,-33.81074,19.88151,http://www.robertsonwinery.co.za/,
AF,South Africa,Goedemoed,Springfield Estate,-33.83691,19.91534,http://www.springfieldestate.com/,
AF,South Africa,Goedemoed,Cloverfield Estate,-33.83294,19.92595,,
AF,South Africa,Goedemoed,Buitehof Wine Estate,-33.83936,19.86841,,
AF,South Africa,Goree,Graham Beck Estate,-33.80073,19.80008,http://www.grahambeck.com/,
AF,South Africa,Goudini,Du Toitskloof Wines,-33.70257,19.26898,http://www.dutoitskloof.co.za/,
AF,South Africa,Goudini,Huis Te Merwede,-33.69369,19.33778,http://www.merwida.com/,
AF,South Africa,Goudini,Merwida Wine Cellar (Production Facility),-33.69025,19.34154,https://www.merwida.com/,16;2;67;0;28;50;22;5
AF,South Africa,Goudini,uniWines Vineyards - Sneeukop & Goudini Wines,-33.69331,19.32108,http://breedekloof.com/item/goudini-wines/,
AF,South Africa,Goudini,Deetlefs Wine Estate,-33.69142,19.30479,https://deetlefs.com/,3;2;9;1;67;21;0;28;10;5;42;8
AF,South Africa,Goudini,Du Preez Estate,-33.69433,19.2847,http://www.dupreezestate.co.za/,
AF,South Africa,Goudini,uniWines Vineyards - Daschbosch,-33.72099,19.34946,http://www.uniwines.co.za/,
AF,South Africa,Goudini,Stofberg Family Vineyards,-33.67183,19.31009,http://www.lebellerebelle.com/,
AF,South Africa,Goudini,Jason’s Hill Private Cellar,-33.66256,19.23794,http://www.jasonshill.co.za/,
AF,South Africa,Goudini,Eensgevonden Vineyard Cottages,-33.71007,19.37028,,
AF,South Africa,Goudmyn,Viljoensdrift,-33.8689,19.9858,http://www.viljoensdrift.co.za/,
AF,South Africa,Goudmyn,Van Loveren Family Vineyards,-33.87537,20.00274,http://www.vanloveren.co.za/,
AF,South Africa,Goudmyn,De Wetshof Estate,-33.87723,20.00986,http://www.dewetshof.com/,
AF,South Africa,Greyton,"Swallow Hill Wine Estate, Dwarskloof Farm, Krige Road, Nr Greyton",-34.10278,19.61085,http://www.swallowhill.co.za/,
AF,South Africa,Greyton,Delphin Wines,-34.10346,19.65824,http://www.delphinwines.co.za/,
AF,South Africa,Greyton,Lismore Estate Vineyards,-34.07361,19.68807,http://www.lismore.co.za/,
AF,South Africa,Greyton,Lismore Tasting Room,-34.05157,19.60747,http://www.lismore.co.za/,
AF,South Africa,Groenberg,Welbedacht Wine Estate/Schalk Burger & Sons,-33.5778,19.02021,http://www.welbedacht.co.za/,
AF,South Africa,Groenberg,Wolvenhoek Vineyards,-33.60605,19.03076,https://www.facebook.com/wolvenhoekvineyards,
AF,South Africa,Groenberg,Arauna Farm,-33.61194,19.02951,https://www.facebook.com/ExperienceatArauna/,
AF,South Africa,Groenekloof,Ormonde Wines,-33.3808,18.37404,http://www.ormonde.co.za/,
AF,South Africa,Groenekloof,Darling Cellars (Pty) Ltd,-33.43827,18.52219,http://www.darlingcellars.co.za/,
AF,South Africa,Groenekloof,Alexander fontein,-33.36626,18.35833,,
AF,South Africa,Hemel-en-Aarde Ridge,Creation Wines,-34.33127,19.32679,https://www.creationwines.com/,3;2;330;7;9;68;1;27;14;4;131;0;28;51;34;110;31;61;5;25;8
AF,South Africa,Hemel-en-Aarde Ridge,Ataraxia Wines,-34.34096,19.30865,https://www.ataraxiawines.co.za/,3;0;5
AF,South Africa,Hemel-en-Aarde Ridge,Alheit Vineyards,-34.34325,19.30275,http://www.alheitvineyards.co.za/,
AF,South Africa,Hemel-en-Aarde Ridge,Creation Wines Entrance,-34.33158,19.33189,,
AF,South Africa,Hemel-en-Aarde Ridge,Jakob's Vineyards,-34.32839,19.32901,http://www.jakobsvineyards.co.za/,
AF,South Africa,Hemel-en-Aarde Valley,La Vierge Wines,-34.3729,19.24167,http://lavierge.co.za/,
AF,South Africa,Hemel-en-Aarde Valley,Bouchard Finlayson Winery,-34.38172,19.24187,http://www.bouchardfinlayson.co.za/,
AF,South Africa,Hemel-en-Aarde Valley,Hamilton Russell Vineyards,-34.38959,19.24191,http://www.hamiltonrussellvineyards.com/,
AF,South Africa,Hemel-en-Aarde Valley,Bartho Eksteen Wine Estate,-34.39925,19.21791,https://barthoeksteen.co.za/,3;21;5
AF,South Africa,Hemel-en-Aarde Valley,Southern Right,-34.40146,19.21672,http://www.southernright.co.za/,
AF,South Africa,Herbertsdale,Jakkalsvlei,-33.98368,21.71535,http://www.jakkalsvlei.co.za/,
AF,South Africa,Hex River Valley,Buffelskraal Vineyards,-33.43131,19.70326,,
AF,South Africa,Hex River Valley,Vendutiekraal,-33.50372,19.58568,,
AF,South Africa,Hoopsrivier,Wolfkloof Wines and Weddings Robertson,-33.79111,19.86664,http://www.wolfkloof.co.za/,
AF,South Africa,Hoopsrivier,Bodega de Vinho,-33.80428,19.88421,http://www.rooiberg.co.za/,
AF,South Africa,Hoopsrivier,Wolweberg Estate,-33.7879,19.86481,,
AF,South Africa,Hout Bay,Hout Bay Vineyards,-34.02444,18.37505,https://houtbayvineyards.co.za/index.html,617;7;1;21;0;5
AF,South Africa,Hout Bay,Ambeloui Wine Cellar,-34.01389,18.38218,http://www.ambeloui.co.za/,
AF,South Africa,Hout Bay,Vineyards on Victoria,-34.01763,18.35132,https://www.vineyardsonvictoria.co.za/,
AF,South Africa,Hout Bay,Nalu Wines,-34.03404,18.35846,https://naluwines.com/,1;67;21;0;28;66;32;5
AF,South Africa,Jonkershoek Valley,Stark-Condé Wines,-33.95378,18.91055,http://www.stark-conde.co.za/,
AF,South Africa,Jonkershoek Valley,Klein Gustrouw Estate,-33.93853,18.89911,,
AF,South Africa,Jonkershoek Valley,Jonkersdrift Olive & Wine Estate,-33.94519,18.89861,,
AF,South Africa,Jonkershoek Valley,Kara-Tara Wines,-33.95372,18.91061,https://karatarawines.co.za/,3;0
AF,South Africa,Kakamas,Die Mas van Kakamas,-28.76367,20.64159,http://diemas.co.za/,
AF,South Africa,Keimoes,Orange River Wines - Keimoes,-28.69736,20.96695,,
AF,South Africa,Keimoes,Bezalel Estate Cellars,-28.60836,21.10533,https://www.bezalel.co.za/,2;83;916;1;4;238;69;66;486;5
AF,South Africa,Keimoes,Keimoes Kelder,-28.69762,20.96697,,
AF,South Africa,Klaasvoogds,Rietvallei Wine Estate,-33.82676,19.97728,https://rietvallei.co.za/,617;6;2;149;1;14;21;0;28;50;10;5;42;8;815
AF,South Africa,Klaasvoogds,Kranskop Wines,-33.79849,19.99849,http://www.kranskopwines.co.za/,
AF,South Africa,Klaasvoogds,Burgershof,-33.82742,19.97703,,
AF,South Africa,Klaasvoogds,Owl's Rest - Olive and Lavender Farm,-33.7975,19.98405,http://www.owlsproducts.co.za/,
AF,South Africa,Klein Karoo,Grundheim Wines,-33.62739,22.06476,http://www.grundheim.co.za/,
AF,South Africa,Klein Karoo,Southern Cape Wine Yard,-33.50128,21.26773,,
AF,South Africa,Klein Karoo,Doornkraal,-33.50035,22.58393,https://www.doornkraal.co.za/,1;28;50;10;248
AF,South Africa,Klein Karoo,Kammanassie Blue Winery and Nature Reserve Office,-33.56828,22.5808,,
AF,South Africa,Klein Karoo,South Cape Vineyards,-33.59615,22.19614,,
AF,South Africa,Klein River,Raka Wine,-34.39825,19.62375,http://www.rakawine.co.za/,
AF,South Africa,Klein River,Boschrivier Wines,-34.38852,19.63155,http://www.boschrivierwines.co.za/,
AF,South Africa,Langeberg-Garcia,JP Bredell Wines,-33.92076,21.51372,,
AF,South Africa,Limietberg,Doolhof Wine Estate,-33.6232,19.08652,http://www.doolhof.com/,
AF,South Africa,Limietberg,Mila at Doolhof,-33.62593,19.08373,http://www.milarestaurant.co.za/,
AF,South Africa,Lions River,Abingdon Wine estate,-29.44311,30.1539,http://www.abingdonestate.co.za/,
AF,South Africa,Lions River,Highgate Wine Estate,-29.45941,30.13634,http://www.highgatewineestate.co.za/,
AF,South Africa,Lutzville Valley,Lutzville Vineyards,-31.56042,18.34999,http://www.lutzvillevineyards.com/,
AF,South Africa,Lutzville Valley,Seal Breeze Wines,-31.57528,18.33482,http://www.namaquawestcoast.com/seal-breeze/,
AF,South Africa,Lutzville Valley,Bellpost Wines,-31.60689,18.41686,,
AF,South Africa,Malgas,Sijnn Wines,-34.31678,20.61174,http://www.sijnn.co.za/,
AF,South Africa,Malmesbury,Swartland Winery,-33.45255,18.75482,https://www.swartlandwinery.co.za/,
AF,South Africa,Malmesbury,The Hughes Family Wines,-33.34068,18.7273,http://nativo.co.za/,
AF,South Africa,Malmesbury,Hillcrest Farm,-33.49098,18.6564,http://www.abbottshill.com/,
AF,South Africa,Malmesbury,Hillside Vineyards,-33.49273,18.65839,,
AF,South Africa,McGregor,Lord's Wines,-33.98796,19.74293,http://www.lordswinery.com/,
AF,South Africa,McGregor,McGregor Koop Wynmakery,-33.93469,19.8491,,
AF,South Africa,McGregor,Solara Organic Wines,-33.96031,19.81595,http://solarawines.co.za/,
AF,South Africa,McGregor,McGregor Winery,-33.93515,19.84922,https://mcgregorwinery.co.za/,3;2;1;67;21;0;28;66;50;10;5
AF,South Africa,Mid-Berg River,Cape Wine Cellars,-33.65459,18.99294,,
AF,South Africa,Mid-Berg River,Wellington Wines Production Facility,-33.63528,18.98904,http://www.wellingtonwines.com/,
AF,South Africa,Mid-Berg River,Wine Estate - Jacaranda Estate,-33.62226,19.00311,http://jacarandawines.co.za/,
AF,South Africa,Mid-Berg River,Vineyard Friends,-33.63088,18.98359,https://vineyardfriends.co.za/,2;9;1;67;0;28;5
AF,South Africa,Mid-Berg River,Versailles Wines Head Office,-33.63399,18.99341,https://versailleswines.co.za/,1;21;28;5
AF,South Africa,Mid-Berg River,Lazanou Organic Vineyards - By appointement only,-33.5983,18.9947,http://www.lazanou.co.za/,
AF,South Africa,Mid-Berg River,Douglas Green Winery,-33.63209,18.98603,http://www.dgb.co.za/,
AF,South Africa,Mid-Berg River,Belle Vallee Vineyards & Venue,-33.59579,18.97427,http://www.bellevallee.co.za/,
AF,South Africa,Montagu,Rietrivier Wine Cellar,-33.88215,20.29628,,
AF,South Africa,Montagu,Drie Berge Winery,-33.74657,20.10365,,
AF,South Africa,Montagu,Mimosa Wines,-33.79129,20.1113,http://www.mimosawines.co.za/,
AF,South Africa,Montagu,Montagu Winery,-33.77595,20.13262,,
AF,South Africa,Montagu,The Vineyard Country House,-33.7897,20.12001,http://www.thevineyardcountryhouse.co.za/,
AF,South Africa,Montagu,Klein Karoo Winery,-33.78558,20.12554,,
AF,South Africa,Napier,Vierfontein Boerdery,-34.49643,19.90981,,
AF,South Africa,Napier,Skipskop Wines,-34.47416,19.90203,http://www.skipskopwines.com/,
AF,South Africa,Napier,Maison De Thierry,-34.47299,19.9017,,
AF,South Africa,Nuy,Leipzig Country House & Winery,-33.64134,19.63542,http://www.leipzig.co.za/,
AF,South Africa,Nuy,Conradie Family Vineyards,-33.65805,19.63346,,
AF,South Africa,Nuy,Nuy Valley Guest Farm,-33.65737,19.63213,,
AF,South Africa,Nuy,Leipzig Winery,-33.63915,19.63189,,
AF,South Africa,Olifants River,Stellar Winery,-31.70764,18.55952,,
AF,South Africa,Olifants River,Klawer Wine Cellars (Pty) Ltd,-31.79382,18.62792,http://www.klawerwine.co.za/,
AF,South Africa,Outeniqua,Herold Wines,-33.86359,22.46889,http://www.heroldwines.co.za/,
AF,South Africa,Overberg,Seven Springs Vineyard,-34.32677,19.37727,http://7springs.co.za/,
AF,South Africa,Overberg,McFarlane Wines,-34.32687,19.37787,,
AF,South Africa,Paardeberg,The Sadie Family Wines,-33.52537,18.80478,http://www.thesadiefamily.com/,
AF,South Africa,Paardeberg,AA Badenhorst Family Wines,-33.54393,18.81856,http://aabadenhorst.com/,
AF,South Africa,Paardeberg,David & Nadia (Wine of origin Swartland),-33.54508,18.82704,http://www.davidnadia.com/,
AF,South Africa,Paardeberg,Lammershoek,-33.52532,18.80597,http://www.lammershoek.co.za/,
AF,South Africa,Paardeberg,Annex Kloof,-33.51102,18.80634,,
AF,South Africa,Paardeberg,Intellego Wines,-33.5108,18.80632,http://www.intellegowines.com/,
AF,South Africa,Paardeberg,Swerwerwines,-33.56191,18.82066,http://www.swerwerwines.com/,
AF,South Africa,Paardeberg,Wightman & Sons Winery,-33.5203,18.81395,http://www.wightmanandsons.co.za/,
AF,South Africa,Paarl,Fairview Wine and Cheese,-33.77175,18.92423,https://www.fairview.co.za/,6;2;20;35;7;1;18;14;67;12;21;41;15;28;37;31;5;89;8
AF,South Africa,Paarl,Nederburg Wines,-33.72064,19.00336,http://www.nederburg.com/,
AF,South Africa,Paarl,Vendôme Wynlandgoed,-33.75755,18.9786,http://www.vendome.co.za/%20%20%20%20%20%20%20%20salmonandbrine.co.za,
AF,South Africa,Paarl,Klein Parys Vineyards,-33.74857,18.97797,http://www.kleinparysvineyards.co.za/,
AF,South Africa,Paarl,Landskroon Wines,-33.76078,18.91633,http://www.landskroonwines.com/,
AF,South Africa,Paarl,Ridgeback Wines,-33.67335,18.91492,http://www.ridgebackwines.co.za/,
AF,South Africa,Paarl,Le Joubert Wine Estate,-33.72488,18.9549,http://www.lejoubert.com/,
AF,South Africa,Paarl,Laborie Wine Estate,-33.76604,18.95763,http://www.laborieestate.co.za/,
AF,South Africa,Paarl,Adama Wines,-33.7658,18.96354,http://adamawines.co.za/,
AF,South Africa,Paarl,Lourens Family Wines,-33.74245,18.96373,http://lourensfamilywines.co.za/,
AF,South Africa,Paarl,Van Loggerenberg Wines,-33.77698,18.95512,http://www.vanloggerenbergwines.co.za/,
AF,South Africa,Paarl,Frater Family Wines,-33.7741,18.96507,http://www.fraterfamilywines.co.za/,
AF,South Africa,Paarl,Windmeul Kelder,-33.67126,18.90887,http://www.windmeul.com/,
AF,South Africa,Paarl,Simonsvlei Wines,-33.78971,18.93,http://www.simonsvlei.com/,
AF,South Africa,Paarl,Southern Sky Wines,-33.73423,18.96211,http://ssw.co.za/,
AF,South Africa,Paarl,Under Oaks Estate,-33.67516,18.94219,http://www.underoaks.co.za/,
AF,South Africa,Paarl,Golden Kaan,-33.76304,18.96207,,
AF,South Africa,Paarl,Kwv South Africa (Pty) Ltd,-33.76198,18.9619,http://www.kwv.co.za/,
AF,South Africa,Paarl,Tempel Wines,-33.67697,18.97287,http://www.tempelwines.co.za/,
AF,South Africa,Paarl,Avondale Wine,-33.76465,19.00113,http://www.avondalewine.co.za/,
AF,South Africa,Paarl,Rhebokskloof Wine Estate,-33.6844,18.93303,http://www.rhebokskloof.co.za/,
AF,South Africa,Paarl,Mellasat Vineyards,-33.74157,19.04166,http://www.mellasat.com/,
AF,South Africa,Paarl,Joostenberg Wines,-33.81231,18.80882,http://www.joostenberg.co.za/,
AF,South Africa,Paarl,Bacco Estate Winery,-33.80147,18.92845,http://www.baccoestate.co.za/,
AF,South Africa,Paarl,Ruitersvlei Wine Estate,-33.74737,18.89197,https://www.ruitersvlei.co.za/,
AF,South Africa,Paarl,M'hudi Wines Stellenbosch,-33.84246,18.76417,https://mhudi.com/,2;67;21;28;625
AF,South Africa,Paarl,Nelson Wine Estate,-33.6586,18.93765,http://www.nelsonscreek.co.za/,
AF,South Africa,Paarl,Mellasat Cellar,-33.73322,18.99543,,
AF,South Africa,Paarl,The Ahrens Family Winery,-33.75301,19.0299,https://theahrensfamily.co.za/,
AF,South Africa,Paarl,Druk-My-Niet Wine Estate,-33.69028,19.02833,https://www.dmnwines.co.za/,6;2;9;1;67;21;41;15;28
AF,South Africa,Paarl,Painted Wolf Wines,-33.82681,18.95113,http://www.paintedwolfwines.com/,
AF,South Africa,Paarl,Brookdale Estate | Manor House,-33.71981,19.03621,http://www.brookdale-estate.com/,
AF,South Africa,Paarl,Boland Cellar,-33.68934,18.95494,https://bolandcellar.co.za/,
AF,South Africa,Paarl,Kusafiri Organic Wines,-33.77135,18.95712,https://kusafiriwines.co.za/,
AF,South Africa,Paarl,Calais Wine Estate,-33.7087,19.02141,,
AF,South Africa,Paarl,Olsen Private Vineyard,-33.73366,19.04724,http://olsenprivatevineyards.co.za/,
AF,South Africa,Paarl,Marcel de Reuck Wines,-33.68977,18.90104,,
AF,South Africa,Paarl,Mooi Bly cottages,-33.68738,19.02136,http://www.mooibly.com/,
AF,South Africa,Paarl,Groot Parys Estate (Pty) Ltd.,-33.74683,18.97738,http://www.grootparys.co.za/,
AF,South Africa,Paarl,Piccolo Vino,-33.72365,18.97906,,
AF,South Africa,Philadelphia,CAPAIA,-33.69868,18.56861,http://www.capaia.co.za/map.aspx?CLIENTID=4823&Title=Map%20and%20Directions,
AF,South Africa,Piekenierskloof,Tierhoek,-32.39132,18.857,http://www.tierhoek.com/,
AF,South Africa,Plettenberg Bay,Bitou Vineyards,-34.01918,23.38536,,
AF,South Africa,Plettenberg Bay,Plettenvale Wines,-34.08438,23.31893,http://www.plettenvalewines.co.za/,
AF,South Africa,Plettenberg Bay,Packwood Wine and Country Estate (Pty) Ltd,-34.0059,23.22854,http://www.packwood.co.za/,
AF,South Africa,Plettenberg Bay,Newstead Wine Estate,-33.94974,23.47124,http://www.newsteadwines.com/,
AF,South Africa,Plettenberg Bay,Kay & Monty Vineyards,-33.93098,23.43486,https://www.kayandmonty.com/welcome,3;7;18;21;255;0;5
AF,South Africa,Plettenberg Bay,Luka Vineyards,-34.04204,23.26616,http://lukavineyards.co.za/,
AF,South Africa,Polkadraai Hills,Saxenburg Wine Estate,-33.94669,18.71916,http://www.saxenburg.co.za/,
AF,South Africa,Polkadraai Hills,Zevenwacht Wine Estate,-33.93196,18.71684,http://zevenwacht.co.za/,
AF,South Africa,Polkadraai Hills,Catherine Marshall Wines,-33.96487,18.73361,http://cmwines.co.za/,
AF,South Africa,Polkadraai Hills,Raats Family Wines,-33.97079,18.74748,http://raats.co.za/,
AF,South Africa,Polkadraai Hills,De Toren Private Cellar,-33.96019,18.75216,https://www.de-toren.com/,118;3;6;2;9;1;14;4;19;169;61
AF,South Africa,Polkadraai Hills,Reyneke Wines,-33.95609,18.74359,https://www.reynekewines.co.za/,617;3;6;2;371;149;7;1;14;67;4;15;255;0;28;66;34;62;5;42;89
AF,South Africa,Polkadraai Hills,Karibib Wine Craft,-33.962,18.73227,http://www.karibib.co.za/,
AF,South Africa,Polkadraai Hills,Nico van der Merwe Wines,-33.96377,18.73179,https://www.nvdmwines.com/,3;6;2;7;1;4;0;28;5
AF,South Africa,Polkadraai Hills,Blydschap Wine Estate,-33.93956,18.72268,,
AF,South Africa,Prieska,Lowerland Wines,-29.49528,23.00611,http://lowerland.co.za/,
AF,South Africa,Prince Albert Valley,Bergwater Vineyards (Pty) Ltd,-33.26316,22.07564,https://www.bergwater.com/,
AF,South Africa,Riebeekberg,Marras Wines,-33.35382,18.87201,https://www.marraswines.co.za/,
AF,South Africa,Riebeekberg,Kloovenburg Wine & Olive Estate,-33.3941,18.89003,http://www.kloovenburg.com/,
AF,South Africa,Riebeekberg,Pulpit Rock Wine,-33.33811,18.84908,http://www.pulpitrock.co.za/,
AF,South Africa,Riebeekberg,Allesverloren,-33.35835,18.87412,http://www.allesverloren.co.za/,
AF,South Africa,Riebeekberg,Riebeek Valley Wine Co,-33.38297,18.91383,https://riebeekvalleywineco.com/,
AF,South Africa,Riebeekberg,THORNGROVE,-33.38569,18.9041,http://thorngrovewines.co.za/,
AF,South Africa,Riebeekberg,Vineyard Views Country House,-33.38121,18.9018,http://www.vineyardviews.co.za/,
AF,South Africa,Riebeekberg,Knolfontein Wines,-33.33338,18.87065,https://www.knolfonteinwines.co.za/,
AF,South Africa,Riebeekberg,Remhoogte,-33.38007,18.8856,,
AF,South Africa,Riebeekberg,The Blacksmith Wines,-33.34518,18.87057,https://theblacksmithwines.co.za/,3;20;564;7;67;683;0;28;647;277;10;135;5;13;42
AF,South Africa,Riebeekberg,VINEVENOM,-33.38359,18.89631,,
AF,South Africa,Riebeeksrivier,Mullineux Winery - Swartland,-33.37605,18.84043,http://www.mlfwines.com/,
AF,South Africa,Riebeeksrivier,Yellowwood Winery,-33.3651,18.83719,,
AF,South Africa,Riebeeksrivier,Roundstone Farm,-33.37409,18.83899,http://mlfwines.com/,
AF,South Africa,Rietrivier FS,Wilreza Winery,-29.13329,24.7974,,
AF,South Africa,Rietrivier FS,Wilreza Winery,-29.1609,24.72533,,
AF,South Africa,Simonsberg-Paarl,Glen Carlou,-33.81176,18.9033,https://glencarlou.com/,3;6;2;9;1;14;67;4;0;10;80;5;42
AF,South Africa,Simonsberg-Paarl,Marianne Wine Estate,-33.83271,18.89371,http://mariannewines.com/,
AF,South Africa,Simonsberg-Paarl,Babylonstoren Wine Estate,-33.82371,18.9267,http://www.babylonstoren.com/,
AF,South Africa,Simonsberg-Paarl,Plaisir Wine Estate,-33.84287,18.95896,http://www.plaisir.co.za/,
AF,South Africa,Simonsberg-Paarl,Mitre's Edge Wine Estate - Best Boutique Wine Farm Stellenbosch | Cheese & Wine Tasting Stellenbosch,-33.82982,18.87615,http://www.mitres-edge.co.za/,
AF,South Africa,Simonsberg-Paarl,Noble Hill,-33.82697,18.93672,https://www.noblehill.com/,6;2;7;1;18;14;4;0;28;34;37;5;8
AF,South Africa,Simonsberg-Paarl,Anura Vineyards,-33.80426,18.8864,http://www.anura.co.za/,
AF,South Africa,Simonsberg-Paarl,Vrede en Lust Wine Estate,-33.83742,18.95328,http://www.vnl.co.za/,
AF,South Africa,Simonsberg-Paarl,Rupert & Rothschild Vignerons,-33.83519,18.95151,http://www.rupert-rothschildvignerons.com/,
AF,South Africa,Simonsberg-Paarl,Niel Joubert Wines,-33.83171,18.90047,http://www.nieljoubert.co.za/,
AF,South Africa,Simonsberg-Stellenbosch,Arra Vineyards,-33.82378,18.86253,http://arravineyards.com/,
AF,South Africa,Simonsberg-Stellenbosch,Delaire Winery (Pty) Ltd,-33.92088,18.91925,https://www.delaire.co.za/,
AF,South Africa,Simonsberg-Stellenbosch,Thelema Mountain Vineyards,-33.90842,18.92248,https://www.thelema.co.za/,214;3;2;7;1;14;4;0;50;10;31;61;5;8
AF,South Africa,Simonsberg-Stellenbosch,Remhoogte Wine Estate,-33.88483,18.85123,https://remhoogte.co.za/,
AF,South Africa,Simonsberg-Stellenbosch,Delheim Wine Estate,-33.8699,18.88574,http://www.delheim.com/,
